Order ID,Customer ID,Product ID,Order Date,Ship Date,Ship Mode,Price,Quantity,Discount,Sales,Profit Ratio,Profit,Year,Quarter,Month
CA-2011-103989,C0092,P0200,2013-03-19,2013-03-21,First Class,10.83,3,0.2,26,0.07,2,2013,1,3
CA-2011-103989,C0092,P0089,2013-03-19,2013-03-21,First Class,22.67,5,0.7,34,-0.77,-26,2013,1,3
CA-2011-103989,C0092,P0153,2013-03-19,2013-03-21,First Class,2.08,3,0.2,5,0.28,1,2013,1,3
CA-2011-103989,C0092,P0201,2013-03-19,2013-03-21,First Class,8.33,3,0.2,20,0.3,6,2013,1,3
CA-2011-103989,C0092,P0202,2013-03-19,2013-03-21,First Class,106.25,2,0.2,170,0.31,53,2013,1,3
CA-2011-140004,C0093,P0203,2013-03-21,2013-03-25,Standard Class,4.38,2,0.2,7,0.16,1,2013,1,3
CA-2011-140004,C0093,P0204,2013-03-21,2013-03-25,Standard Class,2.5,3,0.2,6,0.26,2,2013,1,3
US-2011-107405,C0094,P0205,2013-03-21,2013-03-25,Standard Class,20.0,1,0.2,16,-0.24,-4,2013,1,3
CA-2011-163223,C0095,P0206,2013-03-21,2013-03-25,Standard Class,500.0,7,0.0,3500,0.26,910,2013,1,3
CA-2011-163223,C0095,P0207,2013-03-21,2013-03-25,Standard Class,2.8,5,0.0,14,0.46,7,2013,1,3
CA-2011-163223,C0095,P0208,2013-03-21,2013-03-25,Standard Class,41.0,3,0.0,123,0.49,60,2013,1,3
CA-2011-163223,C0095,P0209,2013-03-21,2013-03-25,Standard Class,2.25,4,0.0,9,0.29,3,2013,1,3
CA-2011-163223,C0095,P0210,2013-03-21,2013-03-25,Standard Class,41.0,3,0.0,123,0.48,59,2013,1,3
US-2011-155544,C0096,P0211,2013-03-21,2013-03-25,Standard Class,14.75,5,0.2,59,0.38,22,2013,1,3
US-2011-155544,C0096,P0212,2013-03-21,2013-03-25,Standard Class,13.75,3,0.2,33,0.2,7,2013,1,3
US-2011-155544,C0096,P0027,2013-03-21,2013-03-25,Standard Class,90.83,3,0.2,218,-0.05,-11,2013,1,3
US-2011-158057,C0097,P0213,2013-03-22,2013-03-26,Standard Class,6.67,4,0.7,8,-0.77,-6,2013,1,3
US-2011-158057,C0097,P0214,2013-03-22,2013-03-26,Standard Class,34.0,5,0.7,51,-0.77,-39,2013,1,3
CA-2011-148040,C0098,P0215,2013-03-22,2013-03-26,Standard Class,30.83,3,0.2,74,0.31,23,2013,1,3
CA-2011-148040,C0098,P0216,2013-03-22,2013-03-26,Standard Class,130.83,3,0.2,314,-0.11,-35,2013,1,3
US-2011-129609,C0099,P0005,2013-03-22,2013-03-22,Same Day,8.0,2,0.0,16,0.4,7,2013,1,3
CA-2011-120838,C0100,P0217,2013-03-23,2013-03-26,Second Class,165.0,2,0.0,330,0.26,86,2013,1,3
CA-2011-120838,C0100,P0218,2013-03-23,2013-03-26,Second Class,126.04,6,0.2,605,0.06,38,2013,1,3
CA-2011-164749,C0101,P0219,2013-03-23,2013-03-26,First Class,4.17,3,0.2,10,0.3,3,2013,1,3
CA-2011-147235,C0102,P0220,2013-03-24,2013-03-28,Standard Class,5.0,5,0.0,25,0.47,12,2013,1,3
CA-2011-143637,C0103,P0221,2013-03-24,2013-03-29,Second Class,20.0,2,0.0,40,0.36,15,2013,1,3
CA-2011-148586,C0087,P0222,2013-03-25,2013-04-01,Standard Class,58.25,7,0.1,367,0.18,65,2013,1,3
CA-2011-128237,C0104,P0176,2013-03-25,2013-03-30,Standard Class,3.5,2,0.0,7,0.29,2,2013,1,3
CA-2011-128237,C0104,P0223,2013-03-25,2013-03-30,Standard Class,7.5,2,0.0,15,0.25,4,2013,1,3
CA-2011-128237,C0104,P0224,2013-03-25,2013-03-30,Standard Class,11.25,4,0.0,45,0.35,16,2013,1,3
CA-2011-128237,C0104,P0225,2013-03-25,2013-03-30,Standard Class,4.17,6,0.0,25,0.39,10,2013,1,3
CA-2011-138436,C0105,P0226,2013-03-26,2013-03-30,Standard Class,22.0,3,0.0,66,0.13,9,2013,1,3
CA-2011-141838,C0106,P0227,2013-03-26,2013-03-31,Second Class,1.5,2,0.0,3,0.25,1,2013,1,3
CA-2011-141838,C0106,P0094,2013-03-26,2013-03-31,Second Class,8.75,4,0.2,28,0.34,9,2013,1,3
CA-2011-141838,C0106,P0228,2013-03-26,2013-03-31,Second Class,18.12,2,0.2,29,0.1,3,2013,1,3
CA-2011-100860,C0107,P0229,2013-03-26,2013-03-30,Second Class,3.8,5,0.0,19,0.48,9,2013,1,3
US-2011-137869,C0108,P0230,2013-03-28,2013-04-02,Standard Class,2.0,3,0.0,6,0.47,3,2013,1,3
US-2011-137869,C0108,P0231,2013-03-28,2013-04-02,Standard Class,296.25,4,0.0,1185,0.09,107,2013,1,3
CA-2011-100881,C0109,P0232,2013-03-28,2013-04-01,Standard Class,125.83,3,0.2,302,0.08,23,2013,1,3
US-2011-117380,C0110,P0233,2013-03-28,2013-04-03,Standard Class,551.67,1,0.4,331,-0.43,-143,2013,1,3
CA-2011-137274,C0111,P0234,2013-03-29,2013-04-02,Standard Class,424.29,3,0.3,891,-0.17,-153,2013,1,3
CA-2011-169033,C0112,P0235,2013-03-30,2013-04-03,Standard Class,10.0,5,0.0,50,0.42,21,2013,1,3
CA-2011-133424,C0113,P0236,2013-03-30,2013-04-04,Standard Class,5.33,3,0.0,16,0.0,0,2013,1,3
CA-2011-133424,C0113,P0237,2013-03-30,2013-04-04,Standard Class,14.67,3,0.0,44,0.5,22,2013,1,3
US-2011-105151,C0114,P0238,2013-03-30,2013-03-31,First Class,2.2,5,0.0,11,0.2727272727272727,3,2013,1,3
CA-2011-131247,C0042,P0239,2013-03-30,2013-04-04,Standard Class,121.18,2,0.15,206,-0.06,-12,2013,1,3
CA-2011-162089,C0115,P0240,2013-03-30,2013-04-01,First Class,84.0,5,0.2,336,0.34,113,2013,1,3
CA-2011-162089,C0115,P0241,2013-03-30,2013-04-01,First Class,45.0,7,0.2,252,0.35,88,2013,1,3
CA-2011-162089,C0115,P0242,2013-03-30,2013-04-01,First Class,25.92,7,0.3,127,-0.07,-9,2013,1,3
US-2011-113124,C0116,P0243,2013-03-30,2013-04-05,Standard Class,64.5,2,0.0,129,0.05,6,2013,1,3
CA-2011-128055,C0117,P0244,2013-03-31,2013-04-05,Standard Class,421.25,2,0.2,674,0.38,253,2013,1,3
CA-2011-128055,C0117,P0245,2013-03-31,2013-04-05,Standard Class,26.5,2,0.0,53,0.28,15,2013,1,3
CA-2011-112403,C0118,P0246,2013-03-31,2013-03-31,Same Day,3.33,1,0.7,1,-0.7,-1,2013,1,3
US-2011-104759,C0119,P0247,2013-03-31,2013-04-04,Standard Class,5.71,7,0.8,8,-1.7,-14,2013,1,3
US-2011-104759,C0119,P0248,2013-03-31,2013-04-04,Standard Class,50.0,2,0.2,80,0.18,14,2013,1,3
CA-2011-101770,C0120,P0249,2013-03-31,2013-04-04,Standard Class,6.67,1,0.7,2,-0.7,-1,2013,1,3
CA-2011-130428,C0121,P0250,2013-03-31,2013-03-31,Same Day,200.89,7,0.2,1125,0.09,98,2013,1,3
CA-2011-130428,C0121,P0251,2013-03-31,2013-03-31,Same Day,8.67,5,0.7,13,-0.8,-10,2013,1,3
CA-2011-130428,C0121,P0204,2013-03-31,2013-03-31,Same Day,2.5,2,0.2,4,0.26,1,2013,1,3
US-2011-157021,C0112,P0237,2013-04-01,2013-04-06,Second Class,15.0,2,0.0,30,0.5,15,2013,2,4
US-2011-157021,C0112,P0252,2013-04-01,2013-04-06,Second Class,5.31,4,0.2,17,0.33,6,2013,2,4
CA-2011-138359,C0122,P0253,2013-04-01,2013-04-06,Standard Class,16.75,4,0.0,67,0.04,3,2013,2,4
CA-2011-138359,C0122,P0254,2013-04-01,2013-04-06,Standard Class,3.0,2,0.0,6,0.49,3,2013,2,4
CA-2011-164315,C0123,P0255,2013-04-02,2013-04-08,Standard Class,5.33,3,0.0,16,0.45,7,2013,2,4
CA-2011-164315,C0123,P0256,2013-04-02,2013-04-08,Standard Class,150.0,7,0.0,1050,0.28,294,2013,2,4
CA-2011-164315,C0123,P0257,2013-04-02,2013-04-08,Standard Class,31.0,5,0.0,155,0.26,40,2013,2,4
US-2011-157847,C0067,P0258,2013-04-02,2013-04-06,Second Class,6.75,5,0.2,27,0.35,9,2013,2,4
US-2011-157847,C0067,P0259,2013-04-02,2013-04-06,Second Class,5.89,7,0.2,33,0.31,10,2013,2,4
CA-2011-160276,C0124,P0260,2013-04-02,2013-04-08,Standard Class,89.0,2,0.0,178,0.26,46,2013,2,4
CA-2011-112291,C0125,P0022,2013-04-03,2013-04-08,Standard Class,5.5,2,0.0,11,0.5,6,2013,2,4
CA-2011-112291,C0125,P0112,2013-04-03,2013-04-08,Standard Class,20.67,3,0.0,62,0.36,22,2013,2,4
CA-2011-112291,C0125,P0103,2013-04-03,2013-04-08,Standard Class,80.0,2,0.0,160,0.36,58,2013,2,4
CA-2011-105172,C0126,P0261,2013-04-04,2013-04-09,Standard Class,3.17,6,0.0,19,0.48,9,2013,2,4
CA-2011-133228,C0103,P0262,2013-04-04,2013-04-09,Standard Class,5.0,1,0.0,5,0.43,2,2013,2,4
CA-2011-133228,C0103,P0263,2013-04-04,2013-04-09,Standard Class,19.75,4,0.0,79,0.3,24,2013,2,4
US-2011-128685,C0127,P0264,2013-04-04,2013-04-05,First Class,4.38,2,0.2,7,0.31,2,2013,2,4
CA-2011-149538,C0128,P0265,2013-04-04,2013-04-08,Standard Class,46.6,5,0.0,233,0.04,9,2013,2,4
CA-2011-149538,C0128,P0266,2013-04-04,2013-04-08,Standard Class,50.0,2,0.0,100,0.43,43,2013,2,4
CA-2011-149538,C0128,P0267,2013-04-04,2013-04-08,Standard Class,6.33,3,0.0,19,0.48,9,2013,2,4
CA-2011-149538,C0128,P0184,2013-04-04,2013-04-08,Standard Class,6.5,2,0.0,13,0.49,6,2013,2,4
CA-2011-113887,C0129,P0268,2013-04-05,2013-04-07,First Class,55.0,1,0.0,55,0.48,27,2013,2,4
CA-2011-102988,C0130,P0269,2013-04-05,2013-04-09,Second Class,3.29,7,0.0,23,0.33,8,2013,2,4
CA-2011-102988,C0130,P0088,2013-04-05,2013-04-09,Second Class,29.0,1,0.0,29,0.29,8,2013,2,4
CA-2011-102988,C0130,P0187,2013-04-05,2013-04-09,Second Class,6.5,2,0.0,13,0.46153846153846156,6,2013,2,4
CA-2011-102988,C0130,P0270,2013-04-05,2013-04-09,Second Class,3.29,7,0.0,23,0.29,7,2013,2,4
CA-2011-102988,C0130,P0271,2013-04-05,2013-04-09,Second Class,832.8,5,0.0,4164,0.02,83,2013,2,4
CA-2011-151001,C0131,P0272,2013-04-05,2013-04-07,First Class,15.62,4,0.2,50,0.08,4,2013,2,4
CA-2011-151001,C0131,P0273,2013-04-05,2013-04-07,First Class,16.25,4,0.2,52,0.08,4,2013,2,4
CA-2011-149104,C0132,P0274,2013-04-05,2013-04-07,Second Class,13.5,2,0.0,27,0.28,7,2013,2,4
CA-2011-149104,C0132,P0275,2013-04-05,2013-04-07,Second Class,8.0,5,0.0,40,0.45,18,2013,2,4
CA-2011-149104,C0132,P0203,2013-04-05,2013-04-07,Second Class,4.67,3,0.0,14,0.33,5,2013,2,4
CA-2011-149104,C0132,P0076,2013-04-05,2013-04-07,Second Class,115.0,6,0.0,690,0.03,21,2013,2,4
US-2011-157231,C0133,P0276,2013-04-05,2013-04-09,Standard Class,16.43,7,0.0,115,0.49,57,2013,2,4
CA-2011-136742,C0134,P0277,2013-04-06,2013-04-10,Standard Class,25.0,6,0.7,45,-0.8,-36,2013,2,4
US-2011-118486,C0027,P0278,2013-04-06,2013-04-08,First Class,12.5,1,0.2,10,-0.21,-2,2013,2,4
US-2011-118486,C0027,P0279,2013-04-06,2013-04-08,First Class,86.11,3,0.4,155,-0.23,-36,2013,2,4
US-2011-118486,C0027,P0280,2013-04-06,2013-04-08,First Class,73.12,2,0.2,117,0.19,22,2013,2,4
CA-2011-169803,C0135,P0281,2013-04-06,2013-04-12,Standard Class,218.0,3,0.0,654,0.17,111,2013,2,4
CA-2011-169803,C0135,P0282,2013-04-06,2013-04-12,Standard Class,17.0,2,0.0,34,0.06,2,2013,2,4
CA-2011-102652,C0136,P0283,2013-04-06,2013-04-12,Standard Class,46.0,2,0.0,92,0.17,16,2013,2,4
CA-2011-102652,C0136,P0284,2013-04-06,2013-04-12,Standard Class,4.71,7,0.0,33,0.39,13,2013,2,4
CA-2011-102652,C0136,P0285,2013-04-06,2013-04-12,Standard Class,6.33,3,0.0,19,0.48,9,2013,2,4
CA-2011-102652,C0136,P0286,2013-04-06,2013-04-12,Standard Class,55.0,1,0.0,55,0.48,27,2013,2,4
CA-2011-153808,C0137,P0287,2013-04-06,2013-04-10,Second Class,23.67,3,0.0,71,0.26,18,2013,2,4
CA-2011-153808,C0137,P0288,2013-04-06,2013-04-10,Second Class,41.25,2,0.2,66,0.36,24,2013,2,4
CA-2011-153808,C0137,P0289,2013-04-06,2013-04-10,Second Class,100.0,3,0.0,300,0.44,132,2013,2,4
CA-2011-124023,C0138,P0290,2013-04-07,2013-04-10,First Class,4.5,2,0.0,9,0.31,3,2013,2,4
CA-2011-128846,C0139,P0232,2013-04-07,2013-04-12,Standard Class,126.0,5,0.0,630,0.26,164,2013,2,4
CA-2011-128846,C0139,P0291,2013-04-07,2013-04-12,Standard Class,41.0,3,0.0,123,0.49,60,2013,2,4
CA-2011-165806,C0140,P0292,2013-04-07,2013-04-07,Same Day,6.44,9,0.0,58,0.48,28,2013,2,4
CA-2011-165806,C0140,P0293,2013-04-07,2013-04-07,Same Day,67.0,3,0.0,201,0.25,50,2013,2,4
CA-2011-100363,C0141,P0294,2013-04-08,2013-04-15,Standard Class,1.25,2,0.2,2,0.35,1,2013,2,4
CA-2011-100363,C0141,P0295,2013-04-08,2013-04-15,Standard Class,7.92,3,0.2,19,0.36,7,2013,2,4
US-2011-118997,C0142,P0296,2013-04-08,2013-04-12,Standard Class,152.0,8,0.0,1216,0.26,316,2013,2,4
US-2011-163797,C0143,P0013,2013-04-08,2013-04-13,Standard Class,7.81,8,0.2,50,-0.24,-12,2013,2,4
CA-2011-150581,C0040,P0297,2013-04-08,2013-04-12,Standard Class,125.0,1,0.2,100,0.03,2,2013,2,4
CA-2011-150581,C0040,P0298,2013-04-08,2013-04-12,Standard Class,100.0,4,0.0,400,0.35,140,2013,2,4
CA-2011-121769,C0144,P0299,2013-04-08,2013-04-12,Standard Class,286.67,1,0.4,172,-0.55,-95,2013,2,4
US-2011-102715,C0145,P0300,2013-04-11,2013-04-13,Second Class,2.92,3,0.2,7,0.34,2,2013,2,4
US-2011-102715,C0145,P0139,2013-04-11,2013-04-13,Second Class,160.0,3,0.2,384,0.21,82,2013,2,4
US-2011-102715,C0145,P0301,2013-04-11,2013-04-13,Second Class,6.25,2,0.2,10,0.35,4,2013,2,4
US-2011-102715,C0145,P0302,2013-04-11,2013-04-13,Second Class,60.0,7,0.2,336,0.13,42,2013,2,4
US-2011-121734,C0146,P0303,2013-04-11,2013-04-16,Standard Class,12.5,1,0.2,10,0.35,3,2013,2,4
CA-2011-138940,C0147,P0304,2013-04-11,2013-04-16,Second Class,157.92,6,0.2,758,0.3496042216358839,265,2013,2,4
CA-2011-110555,C0148,P0305,2013-04-11,2013-04-18,Standard Class,12.43,7,0.0,87,0.28,24,2013,2,4
CA-2011-110555,C0148,P0306,2013-04-11,2013-04-18,Standard Class,66.25,2,0.2,106,0.09,9,2013,2,4
CA-2011-110555,C0148,P0307,2013-04-11,2013-04-18,Standard Class,36.17,6,0.0,217,0.42,91,2013,2,4
CA-2011-154599,C0149,P0308,2013-04-12,2013-04-17,Standard Class,95.98,14,0.2,1075,0.09,94,2013,2,4
CA-2011-154599,C0149,P0309,2013-04-12,2013-04-17,Standard Class,136.88,4,0.2,438,0.09,38,2013,2,4
CA-2011-154599,C0149,P0310,2013-04-12,2013-04-17,Standard Class,3.21,7,0.2,18,0.36,7,2013,2,4
CA-2011-154599,C0149,P0239,2013-04-12,2013-04-17,Standard Class,120.78,3,0.15,308,-0.06,-18,2013,2,4
US-2011-158365,C0150,P0311,2013-04-12,2013-04-17,Standard Class,6.4,5,0.0,32,0.48,16,2013,2,4
CA-2011-142979,C0151,P0312,2013-04-12,2013-04-18,Standard Class,20.0,2,0.0,40,0.41,16,2013,2,4
CA-2011-122336,C0105,P0313,2013-04-13,2013-04-17,Second Class,5.62,4,0.2,18,0.06,1,2013,2,4
CA-2011-122336,C0105,P0314,2013-04-13,2013-04-17,Second Class,170.0,10,0.7,510,-0.8,-408,2013,2,4
CA-2011-122336,C0105,P0079,2013-04-13,2013-04-17,Second Class,2.98,13,0.2,31,0.33,10,2013,2,4
CA-2011-122336,C0105,P0315,2013-04-13,2013-04-17,Second Class,10.0,12,0.4,72,0.12,8,2013,2,4
CA-2011-167724,C0152,P0316,2013-04-13,2013-04-18,Standard Class,2.67,3,0.0,8,0.46,4,2013,2,4
US-2011-120740,C0153,P0317,2013-04-15,2013-04-15,Same Day,53.5,2,0.0,107,0.29,31,2013,2,4
US-2011-120740,C0153,P0318,2013-04-15,2013-04-15,Same Day,47.0,4,0.0,188,0.41,77,2013,2,4
CA-2011-155208,C0154,P0005,2013-04-16,2013-04-20,Standard Class,8.12,6,0.2,39,0.25,10,2013,2,4
CA-2011-110849,C0155,P0319,2013-04-18,2013-04-23,Standard Class,90.0,4,0.2,288,0.34,97,2013,2,4
CA-2011-110849,C0155,P0045,2013-04-18,2013-04-23,Standard Class,3.25,4,0.0,13,0.29,4,2013,2,4
CA-2011-110849,C0155,P0320,2013-04-18,2013-04-23,Standard Class,2.2,5,0.0,11,0.33,4,2013,2,4
CA-2011-110849,C0155,P0321,2013-04-18,2013-04-23,Standard Class,6.0,2,0.0,12,0.31,4,2013,2,4
CA-2011-100678,C0112,P0322,2013-04-18,2013-04-22,Standard Class,1.88,2,0.2,3,0.38,1,2013,2,4
CA-2011-100678,C0112,P0323,2013-04-18,2013-04-22,Standard Class,150.95,3,0.3,317,-0.06,-18,2013,2,4
CA-2011-100678,C0112,P0324,2013-04-18,2013-04-22,Standard Class,62.08,3,0.2,149,0.34,50,2013,2,4
CA-2011-100678,C0112,P0325,2013-04-18,2013-04-22,Standard Class,95.0,3,0.2,228,0.13,28,2013,2,4
CA-2011-169460,C0156,P0326,2013-04-19,2013-04-21,Second Class,25.33,3,0.0,76,0.35,27,2013,2,4
CA-2011-158470,C0157,P0327,2013-04-19,2013-04-23,Second Class,19.33,3,0.0,58,0.46,27,2013,2,4
CA-2011-158470,C0157,P0328,2013-04-19,2013-04-23,Second Class,6.45,11,0.0,71,0.48,34,2013,2,4
CA-2011-134572,C0010,P0329,2013-04-20,2013-04-22,Second Class,212.57,5,0.3,744,-0.13,-96,2013,2,4
CA-2011-134572,C0010,P0330,2013-04-20,2013-04-22,Second Class,11.25,5,0.2,45,0.13,6,2013,2,4
CA-2011-134572,C0010,P0299,2013-04-20,2013-04-22,Second Class,287.14,2,0.3,402,-0.33,-132,2013,2,4
CA-2011-101462,C0158,P0331,2013-04-20,2013-04-25,Standard Class,15.0,4,0.0,60,0.46,28,2013,2,4
CA-2011-158064,C0159,P0332,2013-04-21,2013-04-25,Standard Class,4.25,5,0.2,17,0.34,6,2013,2,4
CA-2011-136336,C0160,P0333,2013-04-21,2013-04-26,Standard Class,138.17,6,0.0,829,0.0,0,2013,2,4
CA-2011-122070,C0161,P0022,2013-04-22,2013-04-24,Second Class,31.0,8,0.0,248,0.49,121,2013,2,4
CA-2011-122070,C0161,P0334,2013-04-22,2013-04-24,Second Class,4.17,3,0.2,10,0.34,3,2013,2,4
US-2011-112564,C0162,P0335,2013-04-23,2013-04-24,First Class,3.33,3,0.7,3,-0.7,-2,2013,2,4
US-2011-150119,C0163,P0250,2013-04-23,2013-04-27,Standard Class,200.71,2,0.3,281,-0.04,-12,2013,2,4
US-2011-150119,C0163,P0254,2013-04-23,2013-04-27,Standard Class,2.92,8,0.7,7,-0.7,-5,2013,2,4
US-2011-150119,C0163,P0336,2013-04-23,2013-04-27,Standard Class,6.88,4,0.2,22,0.35,8,2013,2,4
CA-2011-111857,C0040,P0142,2013-04-23,2013-04-26,Second Class,49.0,1,0.0,49,0.47,23,2013,2,4
US-2011-157406,C0164,P0337,2013-04-25,2013-04-29,Standard Class,6.25,2,0.2,10,0.35,4,2013,2,4
US-2011-157406,C0164,P0338,2013-04-25,2013-04-29,Standard Class,2.5,3,0.2,6,0.09,1,2013,2,4
CA-2011-110100,C0165,P0339,2013-04-25,2013-04-29,Standard Class,125.83,3,0.2,302,0.13,38,2013,2,4
CA-2011-166954,C0166,P0340,2013-04-25,2013-04-30,Standard Class,60.6,5,0.0,303,0.21,64,2013,2,4
CA-2011-166954,C0166,P0341,2013-04-25,2013-04-30,Standard Class,90.33,3,0.0,271,0.29,79,2013,2,4
CA-2011-166954,C0166,P0342,2013-04-25,2013-04-30,Standard Class,371.75,5,0.2,1487,0.1,149,2013,2,4
CA-2011-147298,C0167,P0343,2013-04-26,2013-05-03,Standard Class,95.83,3,0.2,230,0.1,23,2013,2,4
CA-2011-147298,C0167,P0344,2013-04-26,2013-05-03,Standard Class,3.75,6,0.2,18,0.31,6,2013,2,4
CA-2011-116785,C0168,P0345,2013-04-26,2013-04-30,Standard Class,4.2,5,0.0,21,0.29,6,2013,2,4
CA-2011-116785,C0168,P0132,2013-04-26,2013-04-30,Standard Class,6.5,2,0.0,13,0.46,6,2013,2,4
CA-2011-118976,C0169,P0346,2013-04-28,2013-05-03,Standard Class,10.5,2,0.0,21,0.45,9,2013,2,4
CA-2011-118976,C0169,P0347,2013-04-28,2013-05-03,Standard Class,55.33,9,0.0,498,0.26,129,2013,2,4
CA-2011-118976,C0169,P0348,2013-04-28,2013-05-03,Standard Class,2.5,2,0.0,5,0.28,1,2013,2,4
CA-2011-118976,C0169,P0349,2013-04-28,2013-05-03,Standard Class,3.0,1,0.0,3,0.48,2,2013,2,4
CA-2011-140228,C0170,P0350,2013-04-28,2013-05-03,Standard Class,2.92,3,0.2,7,0.36,3,2013,2,4
CA-2011-140228,C0170,P0351,2013-04-28,2013-05-03,Standard Class,11.25,3,0.2,27,0.08,2,2013,2,4
CA-2011-140228,C0170,P0352,2013-04-28,2013-05-03,Standard Class,111.25,2,0.2,178,-0.21,-38,2013,2,4
CA-2011-131387,C0171,P0353,2013-04-28,2013-04-30,First Class,420.0,5,0.2,1680,0.08,126,2013,2,4
CA-2011-132983,C0172,P0103,2013-04-28,2013-05-03,Standard Class,80.0,2,0.0,160,0.36,58,2013,2,4
CA-2011-134061,C0173,P0354,2013-04-29,2013-05-04,Standard Class,8.5,2,0.0,17,0.34,6,2013,2,4
CA-2011-142727,C0174,P0242,2013-04-29,2013-05-01,Second Class,26.0,2,0.0,52,0.25,13,2013,2,4
CA-2011-142727,C0174,P0177,2013-04-29,2013-05-01,Second Class,6.0,3,0.0,18,0.48,9,2013,2,4
CA-2011-107811,C0175,P0355,2013-04-29,2013-05-03,Standard Class,351.25,2,0.2,562,0.13,70,2013,2,4
CA-2011-107811,C0175,P0356,2013-04-29,2013-05-03,Standard Class,25.0,5,0.2,100,-0.01,-1,2013,2,4
CA-2011-118304,C0176,P0357,2013-04-29,2013-05-04,Standard Class,10.0,2,0.0,20,0.26,5,2013,2,4
CA-2011-156006,C0052,P0358,2013-04-30,2013-05-02,Second Class,16.0,3,0.0,48,0.34,16,2013,2,4
CA-2011-160094,C0177,P0359,2013-04-30,2013-05-02,First Class,35.0,5,0.0,175,0.26,45,2013,2,4
CA-2011-160094,C0177,P0217,2013-04-30,2013-05-02,First Class,165.2,5,0.0,826,0.26,215,2013,2,4
CA-2011-115056,C0178,P0189,2013-05-02,2013-05-02,Same Day,10.83,3,0.2,26,0.08,2,2013,2,5
CA-2011-124618,C0179,P0360,2013-05-02,2013-05-04,Second Class,300.0,2,0.2,480,0.19,90,2013,2,5
CA-2011-130274,C0180,P0361,2013-05-03,2013-05-05,First Class,3.14,7,0.0,22,0.48,10,2013,2,5
CA-2011-135755,C0181,P0362,2013-05-03,2013-05-10,Standard Class,16.67,3,0.2,40,0.36,15,2013,2,5
CA-2011-135755,C0181,P0363,2013-05-03,2013-05-10,Standard Class,4.58,3,0.2,11,0.36,4,2013,2,5
CA-2011-117709,C0182,P0364,2013-05-04,2013-05-08,Standard Class,11.75,4,0.0,47,0.45,21,2013,2,5
CA-2011-155271,C0183,P0212,2013-05-04,2013-05-04,Same Day,13.5,2,0.0,27,0.36,10,2013,2,5
CA-2011-111899,C0116,P0287,2013-05-04,2013-05-05,First Class,23.75,2,0.2,38,0.08,3,2013,2,5
CA-2011-111899,C0116,P0365,2013-05-04,2013-05-05,First Class,1.04,6,0.2,5,0.34,2,2013,2,5
US-2011-148194,C0184,P0366,2013-05-04,2013-05-07,First Class,1.71,7,0.0,12,0.32,4,2013,2,5
US-2011-148194,C0184,P0367,2013-05-04,2013-05-07,First Class,14.5,4,0.0,58,0.33,19,2013,2,5
CA-2011-166457,C0185,P0368,2013-05-05,2013-05-09,Second Class,3.0,3,0.0,9,0.45,4,2013,2,5
CA-2011-166457,C0185,P0369,2013-05-05,2013-05-09,Second Class,3.5,2,0.0,7,0.29,2,2013,2,5
CA-2011-166457,C0185,P0370,2013-05-05,2013-05-09,Second Class,12.5,2,0.0,25,0.47,12,2013,2,5
CA-2011-110219,C0186,P0095,2013-05-05,2013-05-08,First Class,60.95,3,0.3,128,-0.07,-9,2013,2,5
CA-2011-160738,C0122,P0371,2013-05-05,2013-05-10,Standard Class,28.12,2,0.2,45,0.09,4,2013,2,5
CA-2011-111934,C0187,P0057,2013-05-05,2013-05-07,First Class,6.0,2,0.0,12,0.45,5,2013,2,5
CA-2011-111934,C0187,P0372,2013-05-05,2013-05-07,First Class,35.0,1,0.0,35,0.47,17,2013,2,5
CA-2011-121664,C0188,P0373,2013-05-06,2013-05-10,Standard Class,22.03,8,0.2,141,0.38,53,2013,2,5
US-2011-154879,C0189,P0116,2013-05-06,2013-05-11,Standard Class,3.0,2,0.0,6,0.47,3,2013,2,5
US-2011-154879,C0189,P0374,2013-05-06,2013-05-11,Standard Class,18.0,6,0.0,108,0.28,30,2013,2,5
CA-2011-166086,C0190,P0375,2013-05-07,2013-05-12,Standard Class,5.33,3,0.0,16,0.5,8,2013,2,5
CA-2011-166086,C0190,P0072,2013-05-07,2013-05-12,Standard Class,138.57,2,0.3,194,-0.2,-39,2013,2,5
CA-2011-166086,C0190,P0376,2013-05-07,2013-05-12,Standard Class,3.0,3,0.0,9,0.29,3,2013,2,5
CA-2011-166086,C0190,P0377,2013-05-07,2013-05-12,Standard Class,218.0,4,0.0,872,0.28,244,2013,2,5
CA-2011-116666,C0074,P0378,2013-05-08,2013-05-10,First Class,600.0,5,0.4,1800,0.13,240,2013,2,5
US-2011-102071,C0191,P0282,2013-05-09,2013-05-15,Standard Class,17.0,4,0.0,68,0.06,4,2013,2,5
US-2011-102071,C0191,P0379,2013-05-09,2013-05-15,Standard Class,56.0,3,0.0,168,0.24,40,2013,2,5
CA-2011-158771,C0192,P0380,2013-05-09,2013-05-09,Same Day,27.67,3,0.0,83,0.18,15,2013,2,5
CA-2011-158771,C0192,P0261,2013-05-09,2013-05-09,Same Day,3.0,3,0.0,9,0.48,5,2013,2,5
CA-2011-158771,C0192,P0381,2013-05-09,2013-05-09,Same Day,4.2,5,0.0,21,0.46,9,2013,2,5
CA-2011-158771,C0192,P0382,2013-05-09,2013-05-09,Same Day,6.43,7,0.0,45,0.48,22,2013,2,5
